Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
h2database,org.h2.command.ddl,DropDatabase,2,0,7,5,113,33,0,1,0.42857142857142855,2,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropDatabase.java,26
h2database,org.h2.command.ddl,DropDomain,1,0,7,3,72,15,0,4,0.42857142857142855,2,13,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropDomain.java,23
h2database,org.h2.command.ddl,DropFunctionAlias,2,0,5,4,32,7,0,3,0.6,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropFunctionAlias.java,16
h2database,org.h2.command.ddl,DropIndex,2,0,5,5,58,13,0,2,0.6,1,10,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropIndex.java,21
h2database,org.h2.command.ddl,DropRole,2,0,5,5,37,8,0,1,0.6,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropRole.java,15
h2database,org.h2.command.ddl,DropSchema,3,0,6,6,55,13,0,1,0.3333333333333333,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropSchema.java,18
h2database,org.h2.command.ddl,DropSequence,2,0,5,4,34,8,0,3,0.6,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropSequence.java,15
h2database,org.h2.command.ddl,DropSynonym,2,0,5,4,31,7,0,3,0.6,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropSynonym.java,15
h2database,org.h2.command.ddl,DropTable,5,0,9,6,102,26,0,1,0.2222222222222222,1,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropTable.java,25
h2database,org.h2.command.ddl,SchemaAndTable,2,0,1,0,8,1,0,0,0.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropTable.java,136
h2database,org.h2.command.ddl,DropTrigger,2,0,5,5,34,7,0,2,0.6,1,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropTrigger.java,18
h2database,org.h2.command.ddl,DropUser,2,0,6,6,48,12,0,1,0.6666666666666666,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropUser.java,16
h2database,org.h2.command.ddl,DropView,3,0,6,6,59,15,0,2,0.3333333333333333,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\DropView.java,20
h2database,org.h2.command.ddl,GrantRevoke,6,0,16,10,179,40,0,1,0.1875,1,13,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\GrantRevoke.java,24
h2database,org.h2.command.ddl,PrepareProcedure,2,0,7,7,32,7,0,1,0.7142857142857143,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\PrepareProcedure.java,16
h2database,org.h2.command.ddl,SchemaCommand,1,0,2,1,22,2,11,1,0.0,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\SchemaCommand.java,11
h2database,org.h2.command.ddl,SchemaOwnerCommand,0,0,3,1,19,3,12,2,-1.0,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\SchemaOwnerCommand.java,11
h2database,org.h2.command.ddl,SequenceOptions,10,0,24,20,293,49,0,0,0.0,6,11,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\SequenceOptions.java,19
h2database,org.h2.command.ddl,SetComment,6,0,9,9,164,28,0,1,0.3333333333333333,1,10,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\SetComment.java,19
h2database,org.h2.command.ddl,TruncateTable,2,0,5,5,37,9,0,1,0.6,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\ddl\TruncateTable.java,17
h2database,org.h2.command.dml,AlterTableSet,5,0,7,7,49,10,0,0,0.2857142857142857,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\AlterTableSet.java,17
h2database,org.h2.command.dml,BackupCommand,1,0,10,8,95,15,0,0,0.7,4,12,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\BackupCommand.java,29
h2database,org.h2.command.dml,Call,3,0,12,12,83,19,0,0,0.4166666666666667,1,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\Call.java,21
h2database,org.h2.command.dml,CommandWithValues,1,0,2,1,23,2,2,1,1.0,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\CommandWithValues.java,14
h2database,org.h2.command.dml,DataChangeStatement,1,0,10,8,50,11,3,0,0.8,3,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\DataChangeStatement.java,15
h2database,org.h2.command.dml,Delete,0,0,7,6,97,23,0,2,-1.0,1,15,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\Delete.java,29
h2database,org.h2.command.dml,ExecuteImmediate,1,0,5,5,30,7,0,0,0.8,0,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\ExecuteImmediate.java,16
h2database,org.h2.command.dml,ExecuteProcedure,2,0,10,9,54,11,0,0,0.4,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\ExecuteProcedure.java,19
h2database,org.h2.command.dml,Explain,3,0,14,12,105,26,0,0,0.2857142857142857,1,10,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\Explain.java,27
h2database,org.h2.command.dml,FilteredDataChangeStatement,3,0,9,6,69,15,2,1,0.2222222222222222,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\FilteredDataChangeStatement.java,13
h2database,org.h2.command.dml,Help,2,0,11,11,96,18,0,0,0.5454545454545454,4,11,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\Help.java,30
h2database,org.h2.command.dml,Insert,11,0,24,20,356,71,0,2,0.20833333333333334,3,26,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\Insert.java,40
h2database,org.h2.command.dml,Merge,6,0,14,12,281,63,0,2,0.0,1,22,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\Merge.java,35
h2database,org.h2.command.dml,MergeUsing,10,0,45,22,424,89,0,1,0.24444444444444444,3,21,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\MergeUsing.java,36
h2database,org.h2.command.dml,When,1,0,8,2,75,14,3,0,0.625,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\MergeUsing.java,294
h2database,org.h2.command.dml,WhenMatchedThenDelete,0,0,4,1,23,6,0,1,-1.0,0,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\MergeUsing.java,390
h2database,org.h2.command.dml,WhenMatchedThenUpdate,1,0,7,2,32,7,0,1,0.42857142857142855,0,11,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\MergeUsing.java,423
h2database,org.h2.command.dml,WhenNotMatched,3,0,7,2,79,16,0,1,0.42857142857142855,0,14,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\MergeUsing.java,472
h2database,org.h2.command.dml,NoOperation,0,0,7,7,26,7,0,0,-1.0,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\NoOperation.java,13
h2database,org.h2.command.dml,RunScriptCommand,5,0,9,8,114,21,0,1,0.4444444444444444,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\RunScriptCommand.java,20
h2database,org.h2.command.dml,ScriptBase,9,0,14,6,149,25,2,0,0.2857142857142857,0,13,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\ScriptBase.java,32
h2database,org.h2.command.dml,ScriptCommand,22,0,35,23,721,187,0,1,0.11428571428571428,2,31,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\ScriptCommand.java,69
h2database,org.h2.command.dml,Set,4,0,14,10,618,131,0,0,0.35714285714285715,4,25,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\Set.java,38
h2database,org.h2.command.dml,SetClauseList,13,0,24,4,320,75,0,0,0.25,5,20,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\SetClauseList.java,29
h2database,org.h2.command.dml,UpdateAction,2,0,5,0,17,5,2,0,1.0,2,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\SetClauseList.java,265
h2database,org.h2.command.dml,SetSimple,1,0,5,0,22,6,0,1,0.0,1,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\SetClauseList.java,292
h2database,org.h2.command.dml,RowExpression,3,0,3,0,19,4,0,0,0.0,2,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\SetClauseList.java,326
h2database,org.h2.command.dml,SetMultiple,4,0,4,0,40,9,0,1,0.0,1,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\SetClauseList.java,352
h2database,org.h2.command.dml,SetSessionCharacteristics,1,0,6,6,26,6,0,0,0.8333333333333334,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\SetSessionCharacteristics.java,14
h2database,org.h2.command.dml,SetTypes,48,46,4,3,263,4,0,0,0.5,7,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\SetTypes.java,10
h2database,org.h2.command.dml,TransactionCommand,3,0,9,9,96,26,0,0,0.5555555555555556,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\TransactionCommand.java,15
h2database,org.h2.command.dml,Update,3,0,12,9,126,29,0,2,0.3333333333333333,7,19,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\dml\Update.java,30
h2database,org.h2.command.query,AllColumnsForPlan,2,0,3,3,34,6,0,0,0.0,24,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\AllColumnsForPlan.java,15
h2database,org.h2.command.query,Optimizer,13,0,14,1,209,44,0,0,0.0,2,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\Optimizer.java,17
h2database,org.h2.command.query,Query,25,0,68,50,803,157,3,0,0.25,19,25,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\Query.java,44
h2database,org.h2.command.query,OffsetFetch,3,0,1,0,22,1,0,0,0.0,4,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\Query.java,49
h2database,org.h2.command.query,QueryOrderBy,3,3,1,1,26,1,0,0,0.0,6,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\QueryOrderBy.java,11
h2database,org.h2.command.query,Select,31,0,95,50,1613,391,0,1,0.07368421052631578,12,43,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\Select.java,64
h2database,org.h2.command.query,LazyResultSelect,2,0,3,2,21,3,2,0,1.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\Select.java,1780
h2database,org.h2.command.query,LazyResultQueryFlat,1,0,3,0,35,8,0,1,0.6666666666666666,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\Select.java,1808
h2database,org.h2.command.query,LazyResultGroupSorted,1,0,3,1,63,12,0,1,0.6666666666666666,1,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\Select.java,1853
h2database,org.h2.command.query,SelectGroups,13,0,32,25,303,45,2,0,0.15625,6,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\SelectGroups.java,23
h2database,org.h2.command.query,Grouped,4,0,8,6,76,14,0,1,0.0,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\SelectGroups.java,47
h2database,org.h2.command.query,Plain,2,0,6,4,36,7,0,1,0.3333333333333333,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\SelectGroups.java,147
h2database,org.h2.command.query,SelectListColumnResolver,3,0,6,5,43,9,0,0,0.3333333333333333,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\SelectListColumnResolver.java,19
h2database,org.h2.command.query,SelectUnion,9,0,29,24,361,80,0,1,0.06896551724137931,2,18,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\SelectUnion.java,30
h2database,org.h2.command.query,LazyResultUnion,5,0,5,3,61,15,0,0,0.4,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\SelectUnion.java,388
h2database,org.h2.command.query,TableValueConstructor,5,0,28,25,289,75,0,1,0.35714285714285715,3,21,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\TableValueConstructor.java,35
h2database,org.h2.command.query,TableValueColumnResolver,1,0,5,4,17,5,0,0,1.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\command\query\TableValueConstructor.java,368
h2database,org.h2.compress,CompressDeflate,2,0,4,4,61,10,0,1,0.75,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\compress\CompressDeflate.java,16
h2database,org.h2.compress,CompressLZF,5,0,11,6,277,44,0,1,0.45454545454545453,6,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\compress\CompressLZF.java,53
h2database,org.h2.compress,CompressNo,0,0,4,4,17,4,0,1,-1.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\compress\CompressNo.java,8
h2database,org.h2.compress,Compressor,3,0,4,0,47,4,3,0,-1.0,8,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\compress\Compressor.java,9
h2database,org.h2.compress,LZFInputStream,6,0,10,5,106,21,0,0,0.0,2,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\compress\LZFInputStream.java,13
h2database,org.h2.compress,LZFOutputStream,6,0,8,5,74,14,0,0,0.0,2,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\compress\LZFOutputStream.java,12
h2database,org.h2.constraint,Constraint,1,0,20,19,141,24,4,0,0.75,23,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\constraint\Constraint.java,21
h2database,org.h2.constraint,ConstraintCheck,2,0,18,17,108,24,0,1,0.3888888888888889,3,14,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\constraint\ConstraintCheck.java,24
h2database,org.h2.constraint,ConstraintDomain,4,0,22,19,160,27,0,1,0.3181818181818182,4,20,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\constraint\ConstraintDomain.java,30
h2database,org.h2.constraint,CheckExistingData,1,0,3,0,25,4,0,0,0.0,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\constraint\ConstraintDomain.java,209
h2database,org.h2.constraint,ConstraintReferential,11,0,44,29,515,110,0,1,0.09090909090909091,7,20,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\constraint\ConstraintReferential.java,29
h2database,org.h2.constraint,ConstraintUnique,4,0,18,17,104,26,0,1,0.2777777777777778,5,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\constraint\ConstraintUnique.java,19
h2database,org.h2.constraint,DomainColumnResolver,3,0,9,7,43,9,0,0,0.3333333333333333,2,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\constraint\DomainColumnResolver.java,13
h2database,org.h2,Driver,4,0,11,11,142,20,0,1,0.7272727272727273,33,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\Driver.java,19
h2database,org.h2,JdbcDriverBackwardsCompat,0,0,0,0,5,0,1,0,-1.0,0,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\JdbcDriverBackwardsCompat.java,8
h2database,org.h2.engine,CastDataProvider,0,0,5,0,30,5,2,0,-1.0,49,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\CastDataProvider.java,12
h2database,org.h2.engine,Comment,3,0,9,7,81,21,0,1,0.5555555555555556,3,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Comment.java,13
h2database,org.h2.engine,ConnectionInfo,17,0,47,27,608,102,0,0,0.06382978723404255,16,17,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\ConnectionInfo.java,29
h2database,org.h2.engine,Constants,86,86,1,0,366,1,0,0,0.0,138,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Constants.java,10
h2database,org.h2.engine,Database,87,0,180,150,2049,418,0,1,0.10555555555555556,112,68,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Database.java,87
h2database,org.h2.engine,DbObject,23,16,25,22,242,26,4,0,0.36,31,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\DbObject.java,17
h2database,org.h2.engine,DbSettings,34,33,2,0,166,4,0,1,1.0,7,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\DbSettings.java,13
h2database,org.h2.engine,DelayedDatabaseCloser,3,0,3,1,53,6,0,0,0.0,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\DelayedDatabaseCloser.java,12
h2database,org.h2.engine,DynamicSetting,2,2,1,1,22,1,0,0,0.0,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\DynamicSetting.java,15
h2database,org.h2.engine,Engine,4,0,9,1,331,59,0,0,0.3333333333333333,6,21,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Engine.java,28
h2database,org.h2.engine,DatabaseHolder,1,0,1,0,5,1,0,0,0.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Engine.java,401
h2database,org.h2.engine,GeneratedKeysMode,4,4,2,1,43,6,0,0,1.0,2,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\GeneratedKeysMode.java,10
h2database,org.h2.engine,MetaRecord,4,0,12,7,164,30,0,0,0.16666666666666666,3,12,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\MetaRecord.java,19
h2database,org.h2.engine,Mode,60,57,7,5,532,7,0,0,0.0,14,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Mode.java,18
h2database,org.h2.engine,OnExitDatabaseCloser,4,0,5,1,82,12,0,0,0.4,2,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\OnExitDatabaseCloser.java,12
h2database,org.h2.engine,Procedure,2,0,3,3,17,3,0,0,0.0,4,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Procedure.java,10
h2database,org.h2.engine,QueryStatisticsData,16,11,8,7,125,12,0,0,0.25,3,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\QueryStatisticsData.java,16
h2database,org.h2.engine,QueryEntry,13,11,4,3,81,4,0,0,0.5,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\QueryStatisticsData.java,82
h2database,org.h2.engine,Right,11,7,15,13,148,23,0,1,0.2,34,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Right.java,13
h2database,org.h2.engine,RightOwner,2,0,13,8,200,47,2,1,0.3076923076923077,8,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\RightOwner.java,19
h2database,org.h2.engine,Role,1,0,7,7,58,15,0,2,0.7142857142857143,12,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Role.java,15
h2database,org.h2.engine,Session,4,0,26,24,163,30,2,1,0.8846153846153846,22,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Session.java,20
h2database,org.h2.engine,SessionLocal,72,0,157,134,1612,330,0,2,0.12101910828025478,331,46,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\SessionLocal.java,68
h2database,org.h2.engine,SequenceAndPrepared,2,0,3,2,21,5,0,0,0.0,2,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\SessionLocal.java,77
h2database,org.h2.engine,RowNumberAndValue,2,0,1,0,8,1,0,0,0.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\SessionLocal.java,107
h2database,org.h2.engine,Savepoint,2,0,0,0,13,0,0,0,-1.0,6,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\SessionLocal.java,1787
h2database,org.h2.engine,TimeoutValue,2,0,1,0,16,1,0,0,0.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\SessionLocal.java,1804
h2database,org.h2.engine,SessionRemote,47,23,60,52,782,138,0,2,0.2833333333333333,9,32,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\SessionRemote.java,50
h2database,org.h2.engine,Setting,2,0,12,12,52,13,0,1,0.5833333333333334,2,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\Setting.java,12
h2database,org.h2.engine,SettingsBase,1,0,8,2,99,11,1,0,0.375,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\SettingsBase.java,18
h2database,org.h2.engine,StaticSetting,3,3,1,1,28,1,0,0,0.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\StaticSetting.java,14
h2database,org.h2.engine,SysProperties,44,43,5,3,226,7,0,0,0.8,55,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\SysProperties.java,11
h2database,org.h2.engine,User,4,0,18,16,202,43,0,2,0.2222222222222222,20,15,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\User.java,25
h2database,org.h2.engine,UserBuilder,0,0,1,1,15,1,0,0,-1.0,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\engine\UserBuilder.java,11
h2database,org.h2.expression.aggregate,AbstractAggregate,4,0,20,8,244,59,2,0,0.2,2,11,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\AbstractAggregate.java,27
h2database,org.h2.expression.aggregate,Aggregate,8,0,47,18,1172,377,0,1,0.0851063829787234,3,54,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\Aggregate.java,63
h2database,org.h2.expression.aggregate,AggregateData,0,0,2,0,17,2,8,0,-1.0,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\AggregateData.java,11
h2database,org.h2.expression.aggregate,AggregateDataAvg,5,0,3,0,60,11,0,1,0.0,1,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\AggregateDataAvg.java,23
h2database,org.h2.expression.aggregate,AggregateDataBinarySet,0,0,2,0,9,2,2,1,-1.0,0,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\AggregateDataBinarySet.java,12
h2database,org.h2.expression.aggregate,AggregateDataCollecting,5,0,9,1,103,17,0,1,0.3333333333333333,2,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\AggregateDataCollecting.java,22
h2database,org.h2.expression.aggregate,AggregateDataCorr,9,0,3,0,73,14,0,2,0.0,1,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\AggregateDataCorr.java,14
h2database,org.h2.expression.aggregate,AggregateDataCount,2,0,3,0,18,4,0,1,0.0,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\AggregateDataCount.java,13
h2database,org.h2.expression.aggregate,AggregateDataCovar,5,0,3,0,47,9,0,2,0.0,1,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\AggregateDataCovar.java,14
h2database,org.h2.expression.aggregate,AggregateDataDefault,3,0,3,0,102,27,0,1,0.0,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\AggregateDataDefault.java,16
h2database,org.h2.expression.aggregate,AggregateDataDistinctWithCounts,3,0,4,0,44,8,0,1,0.5,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\expression\aggregate\AggregateDataDistinctWithCounts.java,13
