Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
h2database,org.h2.util,SoftValuesHashMap,put,5,1,2,56
h2database,org.h2.util,SoftValuesHashMap,remove,5,1,1,71
h2database,org.h2.util,SoftValuesHashMap,clear,4,1,0,84
h2database,org.h2.util,SoftValuesHashMap,entrySet,3,1,0,90
h2database,org.h2.util,SoftValuesHashMap,SoftValue,4,1,3,101
h2database,org.h2.util,SoftValue,SoftValue,4,1,3,101
h2database,org.h2.util,SortedProperties,keys,8,2,0,35
h2database,org.h2.util,SortedProperties,getBooleanProperty,9,1,3,45
h2database,org.h2.util,SortedProperties,getIntProperty,10,1,3,63
h2database,org.h2.util,SortedProperties,getStringProperty,3,1,3,81
h2database,org.h2.util,SortedProperties,loadProperties,9,2,1,93
h2database,org.h2.util,SortedProperties,store,25,4,1,111
h2database,org.h2.util,SortedProperties,toLines,7,2,0,142
h2database,org.h2.util,SortedProperties,fromLines,10,3,1,155
h2database,org.h2.util,SourceCompiler,setSource,4,1,2,101
h2database,org.h2.util,SourceCompiler,setJavaSystemCompiler,3,1,1,113
h2database,org.h2.util,SourceCompiler,getClass,47,7,1,122
h2database,org.h2.util,SourceCompiler,findClass,31,5,1,145
h2database,org.h2.util,SourceCompiler,isGroovySource,3,1,1,178
h2database,org.h2.util,SourceCompiler,isJavascriptSource,3,1,1,182
h2database,org.h2.util,SourceCompiler,isRubySource,3,1,1,186
h2database,org.h2.util,SourceCompiler,isJavaxScriptSource,3,1,1,190
h2database,org.h2.util,SourceCompiler,getCompiledScript,20,4,1,200
h2database,org.h2.util,SourceCompiler,getMethod,14,4,1,227
h2database,org.h2.util,SourceCompiler,javacCompile,40,3,3,249
h2database,org.h2.util,SourceCompiler,getCompleteSourceCode,18,4,3,294
h2database,org.h2.util,SourceCompiler,javaxToolsJavac,18,1,3,329
h2database,org.h2.util,SourceCompiler,javacProcess,3,1,1,359
h2database,org.h2.util,SourceCompiler,exec,18,1,1,367
h2database,org.h2.util,SourceCompiler,copyInThread,8,1,2,390
h2database,org.h2.util,SourceCompiler,call,3,1,0,392
h2database,org.h2.util,SourceCompiler,javacSun,19,1,1,399
h2database,org.h2.util,SourceCompiler,handleSyntaxError,25,6,2,425
h2database,org.h2.util,SourceCompiler,parseClass,13,2,2,502
h2database,org.h2.util,SourceCompiler,StringJavaFileObject,4,1,2,527
h2database,org.h2.util,SourceCompiler,getCharContent,3,1,1,533
h2database,org.h2.util,SourceCompiler,JavaClassObject,3,1,2,547
h2database,org.h2.util,SourceCompiler,getBytes,3,1,0,552
h2database,org.h2.util,SourceCompiler,openOutputStream,3,1,0,556
h2database,org.h2.util,SourceCompiler,findClass,4,1,1,575
h2database,org.h2.util,SourceCompiler,ClassFileManager,3,1,1,584
h2database,org.h2.util,SourceCompiler,getClassLoader,3,1,1,588
h2database,org.h2.util,SourceCompiler,getJavaFileForOutput,5,1,4,593
h2database,org.h2.util,GroovyCompiler,parseClass,13,2,2,502
h2database,org.h2.util,StringJavaFileObject,StringJavaFileObject,4,1,2,527
h2database,org.h2.util,StringJavaFileObject,getCharContent,3,1,1,533
h2database,org.h2.util,JavaClassObject,JavaClassObject,3,1,2,547
h2database,org.h2.util,JavaClassObject,getBytes,3,1,0,552
h2database,org.h2.util,JavaClassObject,openOutputStream,3,1,0,556
h2database,org.h2.util,ClassFileManager,findClass,4,1,1,575
h2database,org.h2.util,ClassFileManager,ClassFileManager,3,1,1,584
h2database,org.h2.util,ClassFileManager,getClassLoader,3,1,1,588
h2database,org.h2.util,ClassFileManager,getJavaFileForOutput,5,1,4,593
h2database,org.h2.util,StringUtils,StringUtils,2,1,0,50
h2database,org.h2.util,StringUtils,getCache,21,4,0,54
h2database,org.h2.util,StringUtils,toUpperEnglish,16,4,1,77
h2database,org.h2.util,StringUtils,toLowerEnglish,3,1,1,100
h2database,org.h2.util,StringUtils,quoteStringSQL,6,2,1,110
h2database,org.h2.util,StringUtils,quoteStringSQL,6,2,2,125
h2database,org.h2.util,StringUtils,decodeUnicodeStringSQL,39,8,2,142
h2database,org.h2.util,StringUtils,javaEncode,5,1,1,190
h2database,org.h2.util,StringUtils,javaEncode,39,11,3,204
h2database,org.h2.util,StringUtils,addAsterisk,8,2,2,273
h2database,org.h2.util,StringUtils,getFormatException,3,1,2,290
h2database,org.h2.util,StringUtils,javaDecode,78,17,1,294
h2database,org.h2.util,StringUtils,quoteJavaString,8,2,1,378
h2database,org.h2.util,StringUtils,quoteJavaStringArray,13,4,1,394
h2database,org.h2.util,StringUtils,quoteJavaIntArray,13,4,1,415
h2database,org.h2.util,StringUtils,urlEncode,8,1,1,436
h2database,org.h2.util,StringUtils,urlDecode,22,5,1,451
h2database,org.h2.util,StringUtils,arraySplit,28,6,3,477
h2database,org.h2.util,StringUtils,arrayCombine,20,6,2,514
h2database,org.h2.util,StringUtils,xmlAttr,3,1,2,544
h2database,org.h2.util,StringUtils,xmlNode,3,1,3,556
h2database,org.h2.util,StringUtils,xmlNode,21,4,4,569
h2database,org.h2.util,StringUtils,indent,15,4,4,602
h2database,org.h2.util,StringUtils,xmlComment,15,4,1,627
h2database,org.h2.util,StringUtils,xmlCData,8,2,1,653
h2database,org.h2.util,StringUtils,xmlStartDoc,3,1,0,669
h2database,org.h2.util,StringUtils,xmlText,3,1,1,677
h2database,org.h2.util,StringUtils,xmlText,44,12,2,687
h2database,org.h2.util,StringUtils,replaceAll,18,4,3,742
h2database,org.h2.util,StringUtils,quoteIdentifier,3,1,1,773
h2database,org.h2.util,StringUtils,quoteIdentifier,3,1,2,784
h2database,org.h2.util,StringUtils,quoteIdentifierOrLiteral,35,8,3,797
h2database,org.h2.util,StringUtils,isNullOrEmpty,3,1,1,832
h2database,org.h2.util,StringUtils,pad,30,8,4,842
h2database,org.h2.util,StringUtils,cloneCharArray,10,3,1,880
h2database,org.h2.util,StringUtils,trim,15,5,4,898
h2database,org.h2.util,StringUtils,trimSubstring,3,1,2,926
h2database,org.h2.util,StringUtils,trimSubstring,9,3,3,938
h2database,org.h2.util,StringUtils,trimSubstring,9,3,4,957
h2database,org.h2.util,StringUtils,truncateString,6,2,2,978
h2database,org.h2.util,StringUtils,cache,22,6,1,1001
h2database,org.h2.util,StringUtils,clearCache,3,1,0,1031
h2database,org.h2.util,StringUtils,parseUInt31,20,6,3,1038
h2database,org.h2.util,StringUtils,convertHexToBytes,24,4,1,1070
h2database,org.h2.util,StringUtils,convertHexWithSpacesToBytes,39,9,4,1100
h2database,org.h2.util,StringUtils,getHexStringException,3,1,4,1148
h2database,org.h2.util,StringUtils,convertBytesToHex,3,1,1,1152
h2database,org.h2.util,StringUtils,convertBytesToHex,10,2,2,1162
h2database,org.h2.util,StringUtils,convertBytesToHex,3,1,2,1180
h2database,org.h2.util,StringUtils,convertBytesToHex,8,2,3,1191
h2database,org.h2.util,StringUtils,appendHex,7,2,3,1208
h2database,org.h2.util,StringUtils,isNumber,12,4,1,1228
h2database,org.h2.util,StringUtils,isWhitespaceOrEmpty,8,3,1,1247
h2database,org.h2.util,StringUtils,appendTwoDigits,6,2,2,1263
h2database,org.h2.util,StringUtils,appendZeroPadded,8,2,3,1277
h2database,org.h2.util,StringUtils,escapeMetaDataPattern,6,2,1,1294
h2database,org.h2.util,Task,call,0,1,0,34
h2database,org.h2.util,Task,run,9,1,0,41
h2database,org.h2.util,Task,execute,3,1,0,51
h2database,org.h2.util,Task,execute,6,1,1,60
h2database,org.h2.util,Task,get,7,2,0,73
h2database,org.h2.util,Task,isFinished,3,1,0,88
h2database,org.h2.util,Task,getException,7,2,0,97
h2database,org.h2.util,Task,join,11,2,0,110
h2database,org.h2.util,TempFileDeleter,TempFileDeleter,2,1,0,26
h2database,org.h2.util,TempFileDeleter,getInstance,3,1,0,30
h2database,org.h2.util,TempFileDeleter,addFile,10,2,2,34
h2database,org.h2.util,TempFileDeleter,deleteFile,33,8,2,54
h2database,org.h2.util,TempFileDeleter,deleteAll,6,2,0,94
h2database,org.h2.util,TempFileDeleter,deleteUnused,9,3,0,104
h2database,org.h2.util,TempFileDeleter,stopAutoDelete,12,4,2,117
h2database,org.h2.util,ThreadDeadlockDetector,ThreadDeadlockDetector,10,1,0,35
h2database,org.h2.util,ThreadDeadlockDetector,run,3,1,0,43
h2database,org.h2.util,ThreadDeadlockDetector,init,5,2,0,50
h2database,org.h2.util,ThreadDeadlockDetector,checkForDeadlocks,7,2,0,59
h2database,org.h2.util,ThreadDeadlockDetector,dumpAllThreadsAndLocks,3,1,1,72
h2database,org.h2.util,ThreadDeadlockDetector,dumpAllThreadsAndLocks,5,1,2,81
h2database,org.h2.util,ThreadDeadlockDetector,dumpThreadsAndLocks,26,3,4,93
h2database,org.h2.util,ThreadDeadlockDetector,printThreadInfo,15,4,2,133
h2database,org.h2.util,ThreadDeadlockDetector,printThread,16,5,2,152
h2database,org.h2.util,ThreadDeadlockDetector,printLockInfo,22,7,5,171
h2database,org.h2.util,TimeZoneProvider,ofOffset,9,3,1,37
h2database,org.h2.util,TimeZoneProvider,ofId,95,28,1,54
h2database,org.h2.util,TimeZoneProvider,getDefault,15,3,0,158
h2database,org.h2.util,TimeZoneProvider,getTimeZoneOffsetUTC,0,1,1,178
h2database,org.h2.util,TimeZoneProvider,getTimeZoneOffsetLocal,0,1,2,188
h2database,org.h2.util,TimeZoneProvider,getEpochSecondsFromLocal,0,1,2,200
h2database,org.h2.util,TimeZoneProvider,getId,0,1,0,211
h2database,org.h2.util,TimeZoneProvider,getShortId,0,1,1,218
h2database,org.h2.util,TimeZoneProvider,hasFixedOffset,3,1,0,228
h2database,org.h2.util,TimeZoneProvider,Simple,3,1,1,248
h2database,org.h2.util,TimeZoneProvider,hashCode,3,1,0,252
h2database,org.h2.util,TimeZoneProvider,equals,9,3,1,257
h2database,org.h2.util,TimeZoneProvider,getTimeZoneOffsetUTC,3,1,1,268
h2database,org.h2.util,TimeZoneProvider,getTimeZoneOffsetLocal,3,1,2,273
h2database,org.h2.util,TimeZoneProvider,getEpochSecondsFromLocal,3,1,2,278
h2database,org.h2.util,TimeZoneProvider,getId,7,2,0,283
h2database,org.h2.util,TimeZoneProvider,getShortId,3,1,1,292
h2database,org.h2.util,TimeZoneProvider,hasFixedOffset,3,1,0,297
h2database,org.h2.util,TimeZoneProvider,toString,3,1,0,302
h2database,org.h2.util,TimeZoneProvider,WithTimeZone,3,1,1,328
h2database,org.h2.util,TimeZoneProvider,hashCode,3,1,0,332
h2database,org.h2.util,TimeZoneProvider,equals,9,3,1,337
h2database,org.h2.util,TimeZoneProvider,getTimeZoneOffsetUTC,9,3,1,348
h2database,org.h2.util,TimeZoneProvider,getTimeZoneOffsetLocal,8,1,2,370
h2database,org.h2.util,TimeZoneProvider,getEpochSecondsFromLocal,11,1,2,382
h2database,org.h2.util,TimeZoneProvider,getId,3,1,0,398
h2database,org.h2.util,TimeZoneProvider,getShortId,7,2,1,403
h2database,org.h2.util,TimeZoneProvider,yearForCalendar,9,3,1,412
h2database,org.h2.util,TimeZoneProvider,toString,3,1,0,434
h2database,org.h2.util,Simple,Simple,3,1,1,248
h2database,org.h2.util,Simple,hashCode,3,1,0,252
h2database,org.h2.util,Simple,equals,9,3,1,257
h2database,org.h2.util,Simple,getTimeZoneOffsetUTC,3,1,1,268
h2database,org.h2.util,Simple,getTimeZoneOffsetLocal,3,1,2,273
h2database,org.h2.util,Simple,getEpochSecondsFromLocal,3,1,2,278
h2database,org.h2.util,Simple,getId,7,2,0,283
h2database,org.h2.util,Simple,getShortId,3,1,1,292
h2database,org.h2.util,Simple,hasFixedOffset,3,1,0,297
h2database,org.h2.util,Simple,toString,3,1,0,302
h2database,org.h2.util,WithTimeZone,WithTimeZone,3,1,1,328
h2database,org.h2.util,WithTimeZone,hashCode,3,1,0,332
h2database,org.h2.util,WithTimeZone,equals,9,3,1,337
h2database,org.h2.util,WithTimeZone,getTimeZoneOffsetUTC,9,3,1,348
h2database,org.h2.util,WithTimeZone,getTimeZoneOffsetLocal,8,1,2,370
h2database,org.h2.util,WithTimeZone,getEpochSecondsFromLocal,11,1,2,382
h2database,org.h2.util,WithTimeZone,getId,3,1,0,398
h2database,org.h2.util,WithTimeZone,getShortId,7,2,1,403
h2database,org.h2.util,WithTimeZone,yearForCalendar,9,3,1,412
h2database,org.h2.util,WithTimeZone,toString,3,1,0,434
h2database,org.h2.util,Tool,setOut,3,1,1,31
h2database,org.h2.util,Tool,runTool,0,1,1,40
h2database,org.h2.util,Tool,showUsageAndThrowUnsupportedOption,4,1,1,48
h2database,org.h2.util,Tool,throwUnsupportedOption,3,1,1,61
h2database,org.h2.util,Tool,printNoDatabaseFilesFound,16,3,2,74
h2database,org.h2.util,Tool,showUsage,20,3,0,96
h2database,org.h2.util,Tool,isOption,9,3,2,121
h2database,org.h2.util,Utils,Utils,2,1,0,41
h2database,org.h2.util,Utils,indexOf,19,6,3,45
h2database,org.h2.util,Utils,getByteArrayHash,20,5,1,77
h2database,org.h2.util,Utils,compareSecure,17,5,2,103
h2database,org.h2.util,Utils,copy,8,2,2,132
h2database,org.h2.util,Utils,newBytes,13,2,1,149
h2database,org.h2.util,Utils,copyBytes,13,2,2,176
h2database,org.h2.util,Utils,cloneByteArray,10,3,1,205
h2database,org.h2.util,Utils,getMemoryUsed,5,1,0,223
h2database,org.h2.util,Utils,getMemoryFree,4,1,0,235
h2database,org.h2.util,Utils,getMemoryMax,3,1,0,246
h2database,org.h2.util,Utils,getGarbageCollectionTime,10,3,0,255
h2database,org.h2.util,Utils,getGarbageCollectionCount,13,3,0,266
h2database,org.h2.util,Utils,collectGarbage,8,2,0,280
h2database,org.h2.util,Utils,newSmallArrayList,3,1,0,292
h2database,org.h2.util,Utils,sortTopN,7,2,4,302
h2database,org.h2.util,Utils,partialQuickSort,31,8,6,320
h2database,org.h2.util,Utils,getResource,10,3,1,376
h2database,org.h2.util,Utils,loadResource,33,7,1,394
h2database,org.h2.util,Utils,callStaticMethod,6,1,2,429
h2database,org.h2.util,Utils,callMethod,3,1,3,448
h2database,org.h2.util,Utils,callMethod,18,5,4,466
h2database,org.h2.util,Utils,newInstance,15,4,2,489
h2database,org.h2.util,Utils,match,21,6,2,516
h2database,org.h2.util,Utils,getNonPrimitiveClass,33,11,1,537
h2database,org.h2.util,Utils,parseBoolean,38,14,3,568
h2database,org.h2.util,Utils,getProperty,8,1,2,620
h2database,org.h2.util,Utils,getProperty,11,2,2,636
h2database,org.h2.util,Utils,getProperty,3,1,2,656
h2database,org.h2.util,Utils,scaleForAvailableMemory,17,2,1,668
h2database,org.h2.util,Utils,match,0,1,1,709
h2database,org.h2.util,Utils,loadClass,0,1,1,718
h2database,org.h2.util,ClassFactory,match,0,1,1,709
h2database,org.h2.util,ClassFactory,loadClass,0,1,1,718
h2database,org.h2.util,Utils10,byteArrayOutputStreamToString,8,1,2,28
h2database,org.h2.util,Utils10,getTcpQuickack,3,1,1,46
h2database,org.h2.util,Utils10,setTcpQuickack,3,1,2,61
h2database,org.h2.util,Utils10,Utils10,2,1,0,75
h2database,org.h2.api,Aggregate,init,2,1,1,17
h2database,org.h2.api,Aggregate,getInternalType,0,1,1,28
h2database,org.h2.api,Aggregate,add,0,1,1,40
h2database,org.h2.api,Aggregate,getResult,0,1,0,50
h2database,org.h2.api,AggregateFunction,init,2,1,1,22
h2database,org.h2.api,AggregateFunction,getType,0,1,1,33
h2database,org.h2.api,AggregateFunction,add,0,1,1,44
h2database,org.h2.api,AggregateFunction,getResult,0,1,0,54
h2database,org.h2.api,CredentialsValidator,validateCredentials,0,1,1,20
h2database,org.h2.api,DatabaseEventListener,init,2,1,1,61
h2database,org.h2.api,DatabaseEventListener,opened,2,1,0,72
h2database,org.h2.api,DatabaseEventListener,exceptionThrown,2,1,2,79
h2database,org.h2.api,DatabaseEventListener,setProgress,2,1,4,88
h2database,org.h2.api,DatabaseEventListener,closingDatabase,2,1,0,104
h2database,org.h2.api,ErrorCode,ErrorCode,2,1,0,2245
h2database,org.h2.api,ErrorCode,isCommon,23,18,1,2249
h2database,org.h2.api,ErrorCode,getState,42,19,1,2279
h2database,org.h2.api,H2Type,array,3,1,1,251
h2database,org.h2.api,H2Type,row,14,3,1,263
h2database,org.h2.api,H2Type,H2Type,4,1,2,290
h2database,org.h2.api,H2Type,getName,3,1,0,295
h2database,org.h2.api,H2Type,getVendor,3,1,0,300
h2database,org.h2.api,H2Type,getVendorTypeNumber,3,1,0,305
h2database,org.h2.api,H2Type,toString,3,1,0,316
h2database,org.h2.api,Interval,ofYears,3,1,1,40
h2database,org.h2.api,Interval,ofMonths,3,1,1,51
h2database,org.h2.api,Interval,ofDays,3,1,1,62
h2database,org.h2.api,Interval,ofHours,3,1,1,73
h2database,org.h2.api,Interval,ofMinutes,3,1,1,84
h2database,org.h2.api,Interval,ofSeconds,3,1,1,95
h2database,org.h2.api,Interval,ofSeconds,11,3,2,106
h2database,org.h2.api,Interval,ofNanos,10,3,1,136
h2database,org.h2.api,Interval,ofYearsMonths,11,3,2,155
h2database,org.h2.api,Interval,ofDaysHours,11,3,2,185
h2database,org.h2.api,Interval,ofDaysHoursMinutes,18,5,3,215
h2database,org.h2.api,Interval,ofDaysHoursMinutesSeconds,3,1,4,256
h2database,org.h2.api,Interval,ofDaysHoursMinutesNanos,19,5,4,277
h2database,org.h2.api,Interval,ofHoursMinutes,11,3,2,322
h2database,org.h2.api,Interval,ofHoursMinutesSeconds,3,1,3,352
h2database,org.h2.api,Interval,ofHoursMinutesNanos,18,5,3,371
h2database,org.h2.api,Interval,ofMinutesSeconds,3,1,2,412
h2database,org.h2.api,Interval,ofMinutesNanos,11,3,2,429
h2database,org.h2.api,Interval,Interval,11,1,4,458
h2database,org.h2.api,Interval,getQualifier,3,1,0,482
h2database,org.h2.api,Interval,isNegative,3,1,0,491
h2database,org.h2.api,Interval,getLeading,3,1,0,500
h2database,org.h2.api,Interval,getRemaining,3,1,0,510
h2database,org.h2.api,Interval,getYears,3,1,0,520
h2database,org.h2.api,Interval,getMonths,3,1,0,529
h2database,org.h2.api,Interval,getDays,3,1,0,538
h2database,org.h2.api,Interval,getHours,3,1,0,547
h2database,org.h2.api,Interval,getMinutes,3,1,0,556
h2database,org.h2.api,Interval,getSeconds,6,2,0,565
h2database,org.h2.api,Interval,getNanosOfSecond,6,2,0,577
h2database,org.h2.api,Interval,getSecondsAndNanos,3,1,0,589
h2database,org.h2.api,Interval,hashCode,9,1,0,605
h2database,org.h2.api,Interval,equals,10,3,1,616
h2database,org.h2.api,Interval,toString,3,1,0,629
h2database,org.h2.api,JavaObjectSerializer,serialize,0,1,1,16
h2database,org.h2.api,JavaObjectSerializer,deserialize,0,1,1,25
h2database,org.h2.api,TableEngine,createTable,0,1,1,19
h2database,org.h2.api,Trigger,init,2,1,6,36
h2database,org.h2.api,Trigger,fire,0,1,3,59
h2database,org.h2.api,Trigger,close,2,1,0,84
h2database,org.h2.api,Trigger,remove,2,1,0,95
h2database,org.h2.api,UserToRolesMapper,mapUserToRoles,0,1,1,23
h2database,org.h2.bnf,Bnf,getInstance,9,2,1,44
h2database,org.h2.bnf,Bnf,addAlias,4,1,2,62
h2database,org.h2.bnf,Bnf,addFixedRule,4,1,2,73
h2database,org.h2.bnf,Bnf,addRule,8,2,3,78
h2database,org.h2.bnf,Bnf,parse,53,7,1,87
h2database,org.h2.bnf,Bnf,visit,8,1,2,139
h2database,org.h2.bnf,Bnf,startWithSpace,3,1,1,154
h2database,org.h2.bnf,Bnf,getRuleMapKey,13,3,1,164
h2database,org.h2.bnf,Bnf,getRuleHead,3,1,1,183
h2database,org.h2.bnf,Bnf,parseRule,4,1,0,193
h2database,org.h2.bnf,Bnf,parseOr,9,2,0,198
h2database,org.h2.bnf,Bnf,parseList,8,2,0,208
h2database,org.h2.bnf,Bnf,parseExtension,23,5,1,218
h2database,org.h2.bnf,Bnf,parseToken,45,11,0,240
h2database,org.h2.bnf,Bnf,read,10,2,0,280
h2database,org.h2.bnf,Bnf,toString,11,3,0,290
h2database,org.h2.bnf,Bnf,tokenize,31,4,0,303
h2database,org.h2.bnf,Bnf,getNextTokenList,18,4,1,336
h2database,org.h2.bnf,Bnf,linkStatements,5,2,0,367
h2database,org.h2.bnf,Bnf,updateTopic,12,2,2,377
h2database,org.h2.bnf,Bnf,getStatements,3,1,0,396
h2database,org.h2.bnf,Bnf,getTokenizer,3,1,1,405
h2database,org.h2.bnf,BnfVisitor,visitRuleElement,0,1,3,15
h2database,org.h2.bnf,BnfVisitor,visitRuleRepeat,0,1,2,24
h2database,org.h2.bnf,BnfVisitor,visitRuleFixed,0,1,1,32
h2database,org.h2.bnf,BnfVisitor,visitRuleList,0,1,2,39
h2database,org.h2.bnf,BnfVisitor,visitRuleOptional,0,1,1,47
h2database,org.h2.bnf,BnfVisitor,visitRuleOptional,0,1,1,54
h2database,org.h2.bnf,BnfVisitor,visitRuleExtension,0,1,2,61
h2database,org.h2.bnf,Rule,setLinks,0,1,1,15
h2database,org.h2.bnf,Rule,autoComplete,0,1,1,22
h2database,org.h2.bnf,Rule,accept,0,1,1,31
h2database,org.h2.bnf,RuleElement,RuleElement,6,1,2,22
h2database,org.h2.bnf,RuleElement,accept,3,1,1,31
h2database,org.h2.bnf,RuleElement,setLinks,18,5,1,36
h2database,org.h2.bnf,RuleElement,autoComplete,23,6,1,56
h2database,org.h2.bnf,RuleElement,toString,3,1,0,80
h2database,org.h2.bnf,RuleExtension,RuleExtension,4,1,2,20
h2database,org.h2.bnf,RuleExtension,accept,3,1,1,25
h2database,org.h2.bnf,RuleExtension,setLinks,6,2,1,30
h2database,org.h2.bnf,RuleExtension,autoComplete,5,1,1,37
h2database,org.h2.bnf,RuleExtension,toString,3,1,0,44
h2database,org.h2.bnf,RuleFixed,RuleFixed,3,1,1,29
h2database,org.h2.bnf,RuleFixed,accept,3,1,1,33
h2database,org.h2.bnf,RuleFixed,setLinks,2,1,1,38
h2database,org.h2.bnf,RuleFixed,autoComplete,168,56,1,43
h2database,org.h2.bnf,RuleFixed,toString,3,1,0,213
h2database,org.h2.bnf,RuleHead,RuleHead,5,1,3,16
h2database,org.h2.bnf,RuleHead,getTopic,3,1,0,22
h2database,org.h2.bnf,RuleHead,getRule,3,1,0,26
h2database,org.h2.bnf,RuleHead,setRule,3,1,1,30
h2database,org.h2.bnf,RuleHead,getSection,3,1,0,34
h2database,org.h2.bnf,RuleList,RuleList,16,3,3,22
h2database,org.h2.bnf,RuleList,accept,3,1,1,37
h2database,org.h2.bnf,RuleList,setLinks,8,3,1,42
h2database,org.h2.bnf,RuleList,autoComplete,20,6,1,52
h2database,org.h2.bnf,RuleList,toString,15,4,0,74
h2database,org.h2.bnf,RuleOptional,RuleOptional,3,1,1,17
h2database,org.h2.bnf,RuleOptional,accept,10,3,1,21
h2database,org.h2.bnf,RuleOptional,setLinks,6,2,1,33
h2database,org.h2.bnf,RuleOptional,autoComplete,5,1,1,40
h2database,org.h2.bnf,RuleOptional,toString,3,1,0,47
h2database,org.h2.bnf,RuleRepeat,RuleRepeat,4,1,2,18
h2database,org.h2.bnf,RuleRepeat,accept,3,1,1,23
h2database,org.h2.bnf,RuleRepeat,setLinks,2,1,1,28
h2database,org.h2.bnf,RuleRepeat,autoComplete,11,3,1,33
h2database,org.h2.bnf,RuleRepeat,toString,3,1,0,47
